CustomerID,LastPurchaseDate,FirstPurchaseDate,Frequency,Monetary,TotalProducts,UniqueCategories,PrimaryCategory,PreferredPaymentMethod,Country,Recency,AvgOrderValue,CustomerTenureDays,AvgDaysBetweenOrders
CUST_1567,2025-06-21 17:18:00,2024-01-24 13:55:00,32,16199.24,88,6,Home & Kitchen,Credit Card,United States,10,506.23,524,16.6
CUST_1568,2025-06-13 21:33:00,2024-02-25 09:23:00,28,13704.12,81,6,Beauty & Personal Care,Credit Card,United Kingdom,18,489.43,492,17.6
CUST_1569,2025-04-06 15:17:00,2024-01-01 14:44:00,28,11911.01,78,6,Beauty & Personal Care,Credit Card,India,86,425.39,547,17.1
CUST_1570,2025-06-03 14:47:00,2024-01-22 16:07:00,34,17604.9,87,6,Apparel,Credit Card,United States,28,517.79,526,15.1
CUST_1571,2025-06-30 16:05:00,2024-01-04 11:51:00,34,23044.37,82,6,Apparel,Credit Card,United Kingdom,1,677.78,544,16.5
CUST_1572,2025-06-29 10:09:00,2024-01-05 19:48:00,40,27424.05,115,6,Apparel,Credit Card,Canada,2,685.6,543,13.9
CUST_1573,2025-06-04 11:42:00,2024-01-11 15:18:00,42,26459.96,106,6,Home & Kitchen,Credit Card,United States,27,630.0,537,12.4
CUST_1574,2024-06-23 14:00:00,2024-01-03 12:58:00,29,17332.68,84,6,Apparel,Credit Card,Germany,373,597.68,545,6.1
CUST_1575,2024-06-29 15:32:00,2024-01-04 12:07:00,39,20927.33,96,6,Home & Kitchen,Credit Card,India,367,536.6,544,4.7
CUST_1576,2024-06-25 21:57:00,2024-01-03 12:13:00,44,24804.13,128,6,Apparel,Credit Card,India,371,563.73,545,4.0
CUST_1577,2025-06-10 10:25:00,2024-01-02 22:35:00,33,22474.37,81,5,Electronics,PayPal,United States,21,681.04,546,16.4
CUST_1578,2025-06-27 19:28:00,2024-03-09 21:10:00,22,13728.64,65,6,Apparel,Credit Card,India,4,624.03,479,22.6
CUST_1579,2024-06-26 22:06:00,2024-01-06 15:03:00,31,14660.74,95,6,Apparel,Credit Card,United Kingdom,370,472.93,542,5.7
CUST_1580,2025-06-09 22:35:00,2024-01-13 13:50:00,32,17503.5,84,6,Apparel,Credit Card,United States,22,546.98,535,16.5
CUST_1581,2025-06-29 11:24:00,2024-01-11 10:55:00,35,45523.99,133,6,Electronics,Credit Card,United Kingdom,2,1300.69,537,15.7
CUST_1582,2025-06-13 12:32:00,2024-01-08 11:25:00,37,46386.1,145,6,Apparel,PayPal,Australia,18,1253.68,540,14.5
CUST_1583,2025-06-21 12:34:00,2024-01-05 13:53:00,31,18221.3,92,6,Apparel,Credit Card,United Kingdom,10,587.78,543,17.8
CUST_1584,2024-06-24 21:02:00,2024-01-01 22:22:00,41,21027.75,111,6,Home & Kitchen,Credit Card,United States,372,512.87,547,4.4
CUST_1585,2025-06-24 22:34:00,2024-02-02 20:16:00,41,15982.66,103,6,Apparel,Credit Card,Germany,7,389.82,515,12.7
CUST_1586,2025-06-19 08:48:00,2024-01-17 14:18:00,41,18245.14,103,6,Sports & Outdoors,Credit Card,United States,12,445.0,531,13.0
CUST_1587,2025-06-11 10:59:00,2024-01-05 13:14:00,25,10938.67,68,6,Apparel,Credit Card,United States,20,437.55,543,21.8
CUST_1588,2025-05-31 15:37:00,2024-01-07 21:53:00,40,23398.02,100,6,Apparel,Credit Card,United States,31,584.95,541,13.1
CUST_1589,2025-06-29 15:31:00,2024-01-13 14:44:00,35,16414.09,91,6,Apparel,Credit Card,United States,2,468.97,535,15.7
CUST_1590,2025-05-11 15:39:00,2024-01-04 09:11:00,37,23582.54,97,6,Apparel,Credit Card,United States,51,637.37,544,13.7
CUST_1591,2025-06-22 12:36:00,2024-01-08 17:48:00,38,24396.22,103,6,Electronics,Credit Card,United States,9,642.01,540,14.4
CUST_1592,2024-06-28 21:56:00,2024-01-06 08:17:00,39,24421.69,113,6,Apparel,Credit Card,Germany,368,626.2,542,4.6
CUST_1593,2025-06-20 22:32:00,2024-02-16 17:10:00,40,22098.51,112,6,Apparel,Credit Card,United States,11,552.46,501,12.6
CUST_1594,2025-06-29 08:58:00,2024-03-03 08:53:00,24,14083.12,66,6,Apparel,Credit Card,United States,2,586.8,485,21.0
CUST_1595,2025-05-25 16:37:00,2024-01-04 10:12:00,39,17956.75,117,6,Apparel,Credit Card,India,37,460.43,544,13.3
CUST_1596,2025-06-19 15:02:00,2024-01-26 15:01:00,32,22248.08,99,6,Electronics,Credit Card,United Kingdom,12,695.25,522,16.5
CUST_1597,2025-06-26 22:48:00,2024-02-06 20:40:00,33,27330.22,78,6,Electronics,PayPal,Germany,5,828.19,511,15.8
CUST_1598,2025-06-26 18:59:00,2024-01-23 21:10:00,36,19667.53,94,6,Home & Kitchen,Credit Card,United States,5,546.32,525,14.9
CUST_1599,2025-06-30 15:04:00,2024-01-02 18:49:00,30,15734.99,75,6,Electronics,Credit Card,United States,1,524.5,546,18.8
CUST_1600,2025-06-18 21:21:00,2024-02-15 17:08:00,28,14183.34,80,6,Apparel,Credit Card,United States,13,506.55,502,18.1
CUST_1601,2024-06-28 20:42:00,2024-01-05 15:18:00,36,13976.82,96,6,Apparel,Credit Card,United States,368,388.24,543,5.0
CUST_1602,2025-06-27 13:25:00,2024-01-27 20:39:00,29,17552.82,74,6,Apparel,Credit Card,United States,4,605.27,521,18.5
CUST_1603,2025-06-27 14:02:00,2024-01-22 20:32:00,31,20888.13,86,6,Electronics,Credit Card,United States,4,673.81,526,17.4
CUST_1604,2025-06-28 12:34:00,2024-01-07 16:24:00,32,15696.34,80,6,Home & Kitchen,Credit Card,United States,3,490.51,541,17.4
CUST_1605,2025-06-12 09:35:00,2024-01-14 15:42:00,39,16729.64,98,6,Apparel,Credit Card,United States,19,428.97,534,13.6
CUST_1606,2025-06-30 21:04:00,2024-01-26 21:12:00,34,22702.95,93,6,Electronics,Credit Card,United Kingdom,1,667.73,522,15.8
CUST_1607,2024-06-26 14:51:00,2024-01-07 16:53:00,27,14860.01,82,5,Home & Kitchen,PayPal,United States,370,550.37,541,6.6
CUST_1608,2024-06-27 22:31:00,2024-01-03 13:39:00,35,20180.7,103,6,Home & Kitchen,Credit Card,United States,369,576.59,545,5.2
CUST_1609,2025-06-14 16:09:00,2024-01-02 08:52:00,31,15116.6,86,6,Apparel,Credit Card,United Kingdom,17,487.63,546,17.6
CUST_1610,2024-06-23 22:22:00,2024-01-04 22:09:00,31,20072.17,88,6,Home & Kitchen,PayPal,Germany,373,647.49,544,5.7
CUST_1611,2025-06-27 17:54:00,2024-01-20 16:41:00,28,11829.64,60,6,Apparel,Credit Card,United States,4,422.49,528,19.4
CUST_1612,2025-06-10 15:49:00,2024-01-16 10:33:00,40,22257.89,108,6,Apparel,Credit Card,Canada,21,556.45,532,13.1
CUST_1613,2025-06-04 17:36:00,2024-02-03 16:48:00,29,19358.93,90,6,Apparel,Credit Card,Germany,27,667.55,514,17.4
CUST_1614,2024-06-28 14:52:00,2024-01-13 16:00:00,32,15287.16,89,6,Beauty & Personal Care,Credit Card,United States,368,477.72,535,5.4
CUST_1615,2025-06-09 15:27:00,2024-01-06 09:53:00,41,25226.71,108,6,Apparel,Credit Card,India,22,615.29,542,13.0
CUST_1616,2025-06-21 20:19:00,2024-01-03 14:50:00,39,21458.39,89,6,Home & Kitchen,Credit Card,India,10,550.22,545,14.1
CUST_1617,2025-06-06 21:28:00,2024-01-01 18:29:00,33,21428.79,86,6,Electronics,Credit Card,United States,25,649.36,547,16.3
CUST_1618,2025-06-22 18:55:00,2024-01-03 14:47:00,33,13942.1,86,6,Home & Kitchen,PayPal,United States,9,422.49,545,16.8
CUST_1619,2025-06-19 18:47:00,2024-01-21 10:04:00,36,31984.74,129,5,Apparel,Credit Card,Canada,12,888.46,527,14.7
CUST_1620,2024-06-27 11:20:00,2024-01-01 08:41:00,40,21730.55,105,6,Electronics,Credit Card,Germany,369,543.26,547,4.6
CUST_1621,2025-05-29 11:36:00,2024-01-05 17:21:00,29,20453.3,74,6,Electronics,Credit Card,United States,33,705.29,543,18.2
CUST_1622,2025-06-17 09:54:00,2024-02-14 10:36:00,26,16794.4,72,5,Apparel,Credit Card,United States,14,645.94,503,19.6
CUST_1623,2024-06-25 09:15:00,2024-01-07 11:11:00,27,8730.95,76,6,Home & Kitchen,PayPal,United States,371,323.37,541,6.5
CUST_1624,2025-05-08 21:01:00,2024-02-18 22:51:00,26,11137.66,73,5,Home & Kitchen,Credit Card,United Kingdom,54,428.37,499,17.8
CUST_1625,2024-06-24 20:53:00,2024-01-12 22:12:00,28,17668.85,66,6,Apparel,Credit Card,Germany,372,631.03,536,6.1
CUST_1626,2025-06-15 11:59:00,2024-01-04 09:05:00,25,8195.41,70,6,Beauty & Personal Care,Credit Card,United States,16,327.82,544,22.0
CUST_1627,2025-06-23 15:16:00,2024-02-06 15:03:00,33,15694.27,79,6,Apparel,Credit Card,United Kingdom,8,475.58,511,15.7
CUST_1628,2025-06-26 22:37:00,2024-02-12 19:18:00,35,15658.28,99,6,Apparel,Credit Card,Germany,5,447.38,505,14.7
CUST_1629,2024-06-24 18:31:00,2024-01-04 11:47:00,30,21155.12,79,6,Electronics,Credit Card,United States,372,705.17,544,5.9
CUST_1630,2025-06-11 09:57:00,2024-01-12 08:47:00,45,27822.97,118,6,Apparel,Credit Card,United States,20,618.29,536,11.7
CUST_1631,2025-05-26 16:53:00,2024-01-10 21:24:00,30,18676.99,70,6,Apparel,Credit Card,Germany,36,622.57,538,17.3
CUST_1632,2025-06-16 11:59:00,2024-01-01 11:45:00,29,39323.57,112,6,Electronics,Credit Card,India,15,1355.99,547,19.0
CUST_1633,2025-06-30 16:44:00,2024-02-07 15:12:00,27,16427.21,69,6,Home & Kitchen,Credit Card,United Kingdom,1,608.42,510,19.6
CUST_1634,2025-06-08 20:50:00,2024-01-19 13:03:00,39,15316.22,105,6,Apparel,Credit Card,United Kingdom,23,392.72,529,13.3
CUST_1635,2025-05-14 12:39:00,2024-01-14 14:13:00,33,13570.99,77,5,Apparel,Credit Card,United States,48,411.24,534,15.2
CUST_1636,2024-06-05 22:34:00,2024-01-03 08:03:00,28,16598.66,79,6,Apparel,Credit Card,United Kingdom,391,592.81,545,5.7
CUST_1637,2025-06-24 14:00:00,2024-02-01 21:26:00,31,26237.52,96,6,Apparel,Credit Card,United Kingdom,7,846.37,516,17.0
CUST_1638,2025-06-25 09:45:00,2024-01-02 10:00:00,31,20691.88,74,6,Electronics,Credit Card,United States,6,667.48,546,18.0
CUST_1639,2025-06-27 08:43:00,2024-01-04 14:40:00,34,13308.68,91,6,Apparel,Credit Card,United States,4,391.43,544,16.4
CUST_1640,2024-06-20 12:32:00,2024-01-04 14:40:00,38,21946.94,85,5,Electronics,Credit Card,United States,376,577.55,544,4.5
CUST_1641,2025-06-19 22:22:00,2024-01-03 19:46:00,27,14893.61,73,5,Beauty & Personal Care,Credit Card,United States,12,551.62,545,20.5
CUST_1642,2025-06-16 12:18:00,2024-01-11 18:00:00,39,25209.85,91,6,Home & Kitchen,Credit Card,United States,15,646.41,537,13.7
CUST_1643,2025-05-25 18:35:00,2024-01-12 15:23:00,33,17096.57,84,6,Home & Kitchen,Credit Card,United States,37,518.08,536,15.6
CUST_1644,2025-06-07 16:04:00,2024-01-10 22:40:00,28,17436.61,67,6,Home & Kitchen,Credit Card,United States,24,622.74,538,19.0
CUST_1645,2025-06-23 18:53:00,2024-01-03 12:43:00,26,10157.28,52,6,Apparel,Credit Card,United States,8,390.66,545,21.5
CUST_1646,2025-06-17 19:54:00,2024-01-19 22:57:00,25,9465.73,74,5,Home & Kitchen,Credit Card,India,14,378.63,528,21.4
CUST_1647,2025-06-26 18:02:00,2024-01-04 16:45:00,33,15589.33,92,6,Apparel,Credit Card,United Kingdom,5,472.4,544,16.8
CUST_1648,2025-06-24 16:16:00,2024-01-24 15:30:00,50,23805.53,121,6,Apparel,Credit Card,Germany,7,476.11,524,10.6
CUST_1649,2025-06-30 21:39:00,2024-02-07 19:12:00,40,32903.19,107,6,Electronics,Credit Card,Canada,1,822.58,510,13.1
CUST_1650,2025-06-19 10:24:00,2024-01-01 10:24:00,38,28229.3,90,6,Electronics,Credit Card,United Kingdom,12,742.88,547,14.5
CUST_1651,2025-06-26 18:40:00,2024-02-08 18:16:00,30,13112.17,73,5,Apparel,Credit Card,United States,5,437.07,509,17.4
CUST_1652,2025-06-16 11:38:00,2024-02-04 20:20:00,27,14450.95,60,5,Electronics,PayPal,United Kingdom,15,535.22,513,19.2
CUST_1653,2025-06-26 09:38:00,2024-01-09 15:24:00,34,16670.74,83,6,Apparel,Credit Card,United Kingdom,5,490.32,539,16.2
CUST_1654,2025-06-06 13:39:00,2024-01-05 11:29:00,32,21013.01,75,6,Beauty & Personal Care,Credit Card,Germany,25,656.66,543,16.7
CUST_1655,2025-06-12 15:04:00,2024-01-03 16:16:00,43,25608.15,127,6,Apparel,Credit Card,United Kingdom,19,595.54,545,12.5
CUST_1656,2025-06-12 17:12:00,2024-02-09 11:31:00,30,10767.1,70,6,Home & Kitchen,Credit Card,United States,19,358.9,508,16.9
CUST_1657,2025-06-14 14:50:00,2024-01-17 14:09:00,33,32021.44,86,6,Electronics,Credit Card,United States,17,970.35,531,16.1
CUST_1658,2025-06-30 13:55:00,2024-02-02 13:37:00,32,10092.69,63,5,Home & Kitchen,Credit Card,United States,1,315.4,515,16.6
CUST_1659,2025-06-08 20:29:00,2024-02-05 20:53:00,25,9415.49,64,6,Apparel,Credit Card,Germany,23,376.62,512,20.4
CUST_1660,2025-06-27 11:01:00,2024-01-10 09:45:00,31,11699.88,93,6,Beauty & Personal Care,Credit Card,United Kingdom,4,377.42,538,17.8
CUST_1661,2025-06-08 10:37:00,2024-01-09 08:42:00,32,14610.52,105,5,Home & Kitchen,Credit Card,United States,23,456.58,539,16.6
CUST_1662,2025-06-02 14:13:00,2024-01-10 16:18:00,29,16828.22,64,6,Home & Kitchen,Credit Card,Australia,29,580.28,538,18.2
CUST_1663,2025-06-29 19:20:00,2024-01-21 14:35:00,32,23367.82,83,6,Apparel,Credit Card,Germany,2,730.24,527,16.9
CUST_1664,2025-04-29 16:02:00,2024-01-02 15:04:00,30,11837.14,89,6,Apparel,Credit Card,United States,63,394.57,546,16.7
CUST_1665,2025-06-23 08:44:00,2024-01-11 14:12:00,27,16092.38,73,6,Beauty & Personal Care,Credit Card,United States,8,596.01,537,20.3
CUST_1666,2024-06-26 21:45:00,2024-01-02 19:32:00,33,20442.08,71,6,Home & Kitchen,Credit Card,United States,370,619.46,546,5.5
CUST_1667,2025-05-29 21:17:00,2024-01-21 10:05:00,30,14904.99,82,6,Apparel,Credit Card,United States,33,496.83,527,17.0
CUST_1668,2025-06-23 18:21:00,2024-01-01 18:21:00,29,18959.25,72,6,Apparel,Credit Card,United States,8,653.77,547,19.2
CUST_1669,2025-06-30 10:54:00,2024-01-05 08:18:00,25,7805.74,73,6,Apparel,Credit Card,United States,1,312.23,543,22.6
CUST_1670,2025-06-28 20:12:00,2024-01-08 18:01:00,23,15978.08,59,6,Home & Kitchen,Credit Card,United States,3,694.7,540,24.4
CUST_1671,2025-06-24 15:46:00,2024-01-26 12:02:00,29,19398.53,86,6,Electronics,Credit Card,United States,7,668.91,522,18.4
CUST_1672,2025-06-13 10:07:00,2024-01-02 16:32:00,36,26439.25,125,6,Apparel,Credit Card,India,18,734.42,546,15.1
CUST_1673,2025-06-29 18:39:00,2024-01-04 12:38:00,29,14578.82,75,6,Home & Kitchen,Credit Card,United States,2,502.72,544,19.4
CUST_1674,2024-06-22 13:22:00,2024-01-10 18:45:00,31,16814.08,92,6,Apparel,Credit Card,United Kingdom,374,542.39,538,5.5
CUST_1675,2025-06-23 14:33:00,2024-01-25 17:53:00,33,11758.82,75,6,Apparel,Credit Card,United Kingdom,8,356.33,523,16.1
CUST_1676,2025-05-28 10:48:00,2024-01-18 22:25:00,38,27932.97,98,6,Electronics,Credit Card,Australia,34,735.08,530,13.4
CUST_1677,2025-06-12 20:01:00,2024-01-01 21:51:00,37,20823.78,100,6,Electronics,Credit Card,United States,19,562.8,547,14.7
CUST_1678,2025-06-05 17:38:00,2024-01-06 16:44:00,30,16125.26,66,6,Apparel,Credit Card,United States,26,537.51,542,17.8
CUST_1679,2025-06-09 14:24:00,2024-01-29 09:21:00,39,25934.56,107,6,Apparel,Credit Card,Australia,22,664.99,519,13.1
CUST_1680,2025-06-18 21:42:00,2024-01-22 21:36:00,34,19680.71,85,6,Electronics,Credit Card,India,13,578.84,526,15.5
CUST_1681,2025-06-20 10:28:00,2024-01-02 12:07:00,47,28616.39,115,6,Home & Kitchen,PayPal,Canada,11,608.86,546,11.6
CUST_1682,2025-06-11 10:51:00,2024-01-02 19:10:00,32,21830.99,81,6,Apparel,Credit Card,United States,20,682.22,546,17.0
CUST_1683,2025-06-23 15:38:00,2024-01-07 12:51:00,28,26917.0,106,5,Apparel,Credit Card,United States,8,961.32,541,19.7
CUST_1684,2025-06-27 15:06:00,2024-01-03 09:02:00,33,17655.41,91,6,Apparel,Credit Card,Germany,4,535.01,545,16.9
CUST_1685,2025-06-21 20:49:00,2024-01-17 18:34:00,40,20634.82,105,6,Home & Kitchen,Credit Card,India,10,515.87,531,13.4
CUST_1686,2024-06-28 17:12:00,2024-01-04 21:21:00,26,7512.98,74,6,Home & Kitchen,Credit Card,United Kingdom,368,288.96,544,7.0
CUST_1687,2024-06-27 08:43:00,2024-01-01 20:42:00,33,18311.3,90,6,Apparel,Credit Card,United Kingdom,369,554.89,547,5.6
CUST_1688,2025-06-05 21:36:00,2024-01-15 22:34:00,27,16480.16,78,6,Beauty & Personal Care,Debit Card,United States,26,610.38,533,19.5
CUST_1689,2025-06-14 08:00:00,2024-01-01 16:35:00,38,13426.99,104,6,Apparel,Credit Card,Canada,17,353.34,547,14.3
CUST_1690,2025-06-22 22:25:00,2024-01-24 15:46:00,34,19098.96,73,6,Electronics,Credit Card,United States,9,561.73,524,15.6
CUST_1691,2025-06-26 17:24:00,2024-02-02 13:01:00,33,21545.25,92,6,Apparel,Credit Card,United States,5,652.89,515,15.9
CUST_1692,2024-06-26 13:35:00,2024-01-15 10:00:00,33,12489.72,79,6,Apparel,Credit Card,United Kingdom,370,378.48,533,5.1
CUST_1693,2025-06-06 09:27:00,2024-01-14 12:09:00,33,20654.78,92,5,Apparel,Credit Card,United Kingdom,25,625.9,534,15.9
CUST_1694,2025-06-23 10:05:00,2024-01-07 14:06:00,35,22054.74,101,6,Apparel,Credit Card,United States,8,630.14,541,15.7
CUST_1695,2025-06-17 16:16:00,2024-01-07 13:25:00,32,23005.61,89,6,Apparel,Credit Card,United States,14,718.93,541,17.0
CUST_1696,2025-06-27 20:10:00,2024-01-12 13:02:00,35,12962.18,107,6,Books,Credit Card,Germany,4,370.35,536,15.6
CUST_1697,2025-06-13 21:49:00,2024-01-06 20:13:00,33,12181.15,84,6,Electronics,Credit Card,United States,18,369.13,542,16.4
CUST_1698,2024-06-26 15:05:00,2024-01-11 14:32:00,37,25323.32,96,6,Apparel,Credit Card,United Kingdom,370,684.41,537,4.6
CUST_1699,2025-06-25 19:30:00,2024-02-18 18:01:00,29,13615.23,70,6,Home & Kitchen,Credit Card,United States,6,469.49,499,17.6
CUST_1700,2025-06-14 08:09:00,2024-01-03 16:52:00,33,15729.4,86,6,Apparel,Credit Card,United Kingdom,17,476.65,545,16.5
CUST_1701,2024-06-28 22:21:00,2024-01-07 13:28:00,29,27727.12,92,6,Electronics,Credit Card,United Kingdom,368,956.11,541,6.2
CUST_1702,2025-06-29 22:39:00,2024-01-11 17:37:00,33,24974.66,105,6,Apparel,Credit Card,United States,2,756.81,537,16.7
CUST_1703,2025-06-27 16:10:00,2024-01-03 14:59:00,39,12211.38,92,6,Home & Kitchen,Credit Card,United States,4,313.11,545,14.2
CUST_1704,2025-05-21 10:33:00,2024-01-12 15:29:00,28,26384.69,103,6,Home & Kitchen,Credit Card,United States,41,942.31,536,18.3
CUST_1705,2025-06-17 20:51:00,2024-01-11 12:42:00,32,14380.2,73,6,Apparel,Credit Card,United States,14,449.38,537,16.9
CUST_1706,2024-06-13 18:24:00,2024-01-10 09:24:00,29,12495.2,71,6,Home & Kitchen,Credit Card,Australia,383,430.87,538,5.5
CUST_1707,2025-06-27 19:44:00,2024-01-03 16:25:00,26,14345.61,60,6,Home & Kitchen,Credit Card,United States,4,551.75,545,21.6
CUST_1708,2024-06-22 18:56:00,2024-01-06 13:45:00,32,16776.18,65,6,Apparel,Credit Card,Canada,374,524.26,542,5.4
CUST_1709,2025-06-15 22:18:00,2024-01-08 21:30:00,36,20793.41,85,6,Electronics,Credit Card,United States,16,577.59,540,15.0
CUST_1710,2024-06-29 19:39:00,2024-01-10 10:18:00,28,17528.13,80,6,Home & Kitchen,Credit Card,Germany,367,626.0,538,6.3
CUST_1711,2025-06-23 15:36:00,2024-01-03 13:36:00,33,19714.5,70,6,Electronics,Credit Card,Canada,8,597.41,545,16.8
CUST_1712,2025-06-22 16:14:00,2024-01-12 14:05:00,45,18460.82,129,6,Home & Kitchen,Credit Card,United Kingdom,9,410.24,536,12.0
CUST_1713,2025-05-09 20:47:00,2024-01-11 11:20:00,29,18799.76,104,6,Home & Kitchen,Credit Card,United Kingdom,53,648.27,537,17.3
CUST_1714,2024-06-15 09:08:00,2024-01-27 12:58:00,23,9125.31,55,6,Beauty & Personal Care,Credit Card,United Kingdom,381,396.75,521,6.4
CUST_1715,2025-06-21 14:32:00,2024-01-18 12:59:00,23,4848.24,50,6,Apparel,Credit Card,United States,10,210.79,530,23.6
CUST_1716,2025-06-12 19:50:00,2024-01-19 21:49:00,38,12806.84,115,6,Apparel,Credit Card,India,19,337.02,529,13.8
CUST_1717,2025-06-11 15:09:00,2024-01-21 18:20:00,35,22171.73,81,6,Apparel,Credit Card,Canada,20,633.48,527,14.9
CUST_1718,2025-06-27 17:13:00,2024-01-07 10:45:00,40,15529.51,108,6,Home & Kitchen,Credit Card,Australia,4,388.24,541,13.8
CUST_1719,2024-06-27 08:18:00,2024-01-13 13:25:00,28,15464.67,67,6,Electronics,Credit Card,United States,369,552.31,535,6.1
CUST_1720,2025-06-26 13:34:00,2024-01-16 18:27:00,26,30047.87,69,6,Electronics,Credit Card,Germany,5,1155.69,532,21.1
CUST_1721,2025-05-06 13:07:00,2024-01-01 22:51:00,37,13598.24,101,6,Apparel,Credit Card,India,56,367.52,547,13.6
CUST_1722,2025-06-08 20:43:00,2024-01-08 17:42:00,30,11451.01,70,6,Home & Kitchen,Credit Card,United States,23,381.7,540,17.8
CUST_1723,2025-06-19 21:13:00,2024-01-20 12:26:00,26,30479.54,111,6,Apparel,Credit Card,United States,12,1172.29,528,20.6
CUST_1724,2025-06-30 14:43:00,2024-03-02 12:25:00,29,16023.27,71,6,Apparel,Credit Card,Germany,1,552.53,486,17.3
CUST_1725,2025-05-30 20:53:00,2024-02-02 15:35:00,26,23817.1,80,6,Apparel,Credit Card,United Kingdom,32,916.04,515,19.3
CUST_1726,2025-06-18 22:00:00,2024-01-19 14:16:00,34,17398.41,94,6,Apparel,Credit Card,Canada,13,511.72,529,15.6
CUST_1727,2025-06-02 22:58:00,2024-01-25 11:31:00,38,15860.37,105,6,Apparel,Credit Card,United States,28,417.38,523,13.4
CUST_1728,2025-04-11 22:57:00,2024-01-17 20:19:00,24,16484.64,67,5,Electronics,PayPal,Canada,80,686.86,531,19.6
CUST_1729,2025-06-24 12:46:00,2024-01-18 16:34:00,27,13620.44,74,5,Apparel,Credit Card,United States,7,504.46,530,20.1
CUST_1730,2025-06-25 15:02:00,2024-01-14 20:54:00,36,21994.91,103,6,Apparel,Credit Card,United States,6,610.97,534,15.1
CUST_1731,2025-06-19 22:54:00,2024-01-06 08:41:00,38,19345.11,91,6,Apparel,Credit Card,United States,12,509.08,542,14.3
CUST_1732,2025-06-28 18:29:00,2024-01-03 14:20:00,45,36001.34,148,6,Home & Kitchen,Credit Card,Canada,3,800.03,545,12.3
CUST_1733,2024-06-27 08:41:00,2024-01-01 18:36:00,29,14141.61,75,6,Home & Kitchen,Credit Card,Germany,369,487.64,547,6.4
CUST_1734,2024-06-28 14:42:00,2024-01-01 12:53:00,40,23155.68,111,6,Apparel,Credit Card,United Kingdom,368,578.89,547,4.6
CUST_1735,2025-06-16 09:49:00,2024-02-10 20:34:00,36,12747.4,102,6,Beauty & Personal Care,Credit Card,United States,15,354.09,507,14.1
CUST_1736,2025-06-28 10:25:00,2024-01-21 14:46:00,35,23576.22,95,6,Electronics,Credit Card,India,3,673.61,527,15.4
CUST_1737,2024-06-12 21:45:00,2024-01-04 10:33:00,36,16726.63,87,6,Apparel,Credit Card,United States,384,464.63,544,4.6
CUST_1738,2025-06-30 11:33:00,2024-01-07 19:47:00,46,41616.21,119,6,Electronics,Credit Card,Canada,1,904.7,541,12.0
CUST_1739,2025-06-13 12:00:00,2024-01-11 22:23:00,39,32721.51,134,6,Electronics,Credit Card,United Kingdom,18,839.01,537,13.7
CUST_1740,2025-06-24 19:29:00,2024-02-02 17:11:00,33,15260.62,93,6,Home & Kitchen,Credit Card,United States,7,462.44,515,15.9
CUST_1741,2025-06-04 17:05:00,2024-01-10 17:50:00,42,20369.03,113,6,Apparel,Credit Card,United Kingdom,27,484.98,538,12.5
CUST_1742,2025-06-17 21:40:00,2024-01-22 13:54:00,41,34078.49,120,6,Apparel,Credit Card,United States,14,831.18,526,12.8
CUST_1743,2025-05-24 18:36:00,2024-02-17 13:04:00,32,19597.42,89,6,Apparel,Credit Card,Germany,38,612.42,500,14.9
CUST_1744,2024-06-28 18:44:00,2024-01-05 10:47:00,29,15714.62,97,6,Apparel,PayPal,United Kingdom,368,541.88,543,6.2
CUST_1745,2024-06-26 10:46:00,2024-01-08 11:33:00,29,19131.75,80,6,Apparel,Credit Card,United States,370,659.72,540,6.1
CUST_1746,2025-06-25 18:04:00,2024-01-30 08:58:00,34,26450.2,90,6,Apparel,Credit Card,India,6,777.95,518,15.5
CUST_1747,2025-06-03 20:46:00,2024-01-13 19:40:00,23,11901.62,90,4,Home & Kitchen,Credit Card,United States,28,517.46,535,23.0
CUST_1748,2025-06-27 08:39:00,2024-01-03 14:34:00,36,20706.09,104,6,Beauty & Personal Care,Credit Card,United Kingdom,4,575.17,545,15.5
